analysis_accession	study_accession	sample_accession	analysis_type	tax_id	scientific_name	submitted_ftp
ERZ375551	PRJEB9586	SAMEA3302685	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375551/LP6005441-DNA_H11.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375551/LP6005441-DNA_H11.annotated.nh2.vcf.gz.tbi
ERZ375552	PRJEB9586	SAMEA3302613	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375552/LP6005442-DNA_D11.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375552/LP6005442-DNA_D11.annotated.nh2.vcf.gz.tbi
ERZ375553	PRJEB9586	SAMEA3302818	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375553/LP6005443-DNA_B02.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375553/LP6005443-DNA_B02.annotated.nh2.vcf.gz.tbi
ERZ375554	PRJEB9586	SAMEA3302651	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375554/LP6005592-DNA_A02.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375554/LP6005592-DNA_A02.annotated.nh2.vcf.gz.tbi
ERZ375555	PRJEB9586	SAMEA3302650	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375555/SS6004472.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375555/SS6004472.annotated.nh2.vcf.gz.tbi
ERZ375559	PRJEB9586	SAMEA3302856	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375559/LP6005443-DNA_G03.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375559/LP6005443-DNA_G03.annotated.nh2.vcf.gz.tbi
ERZ375560	PRJEB9586	SAMEA3302829	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375560/LP6005519-DNA_G03.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375560/LP6005519-DNA_G03.annotated.nh2.vcf.gz.tbi
ERZ375562	PRJEB9586	SAMEA3302709	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375562/LP6005519-DNA_G02.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375562/LP6005519-DNA_G02.annotated.nh2.vcf.gz.tbi
ERZ375563	PRJEB9586	SAMEA3302765	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375563/LP6007069-DNA_A01.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375563/LP6007069-DNA_A01.annotated.nh2.vcf.gz.tbi
ERZ375566	PRJEB9586	SAMEA3302784	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375566/LP6005519-DNA_D01.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375566/LP6005519-DNA_D01.annotated.nh2.vcf.gz.tbi
ERZ375570	PRJEB9586	SAMEA3302780	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375570/LP6005677-DNA_B01.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375570/LP6005677-DNA_B01.annotated.nh2.vcf.gz.tbi
ERZ375571	PRJEB9586	SAMEA3302626	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375571/LP6005443-DNA_E07.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375571/LP6005443-DNA_E07.annotated.nh2.vcf.gz.tbi
ERZ375575	PRJEB9586	SAMEA3302753	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375575/LP6005442-DNA_F02.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375575/LP6005442-DNA_F02.annotated.nh2.vcf.gz.tbi
ERZ375576	PRJEB9586	SAMEA3302700	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375576/LP6005443-DNA_D08.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375576/LP6005443-DNA_D08.annotated.nh2.vcf.gz.tbi
ERZ375580	PRJEB9586	SAMEA3302897	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375580/LP6005441-DNA_H09.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375580/LP6005441-DNA_H09.annotated.nh2.vcf.gz.tbi
ERZ375582	PRJEB9586	SAMEA3302803	SEQUENCE_VARIATION			ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375582/LP6005519-DNA_H04.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375582/LP6005519-DNA_H04.annotated.nh2.vcf.gz.tbi
ERZ375584	PRJEB9586	SAMEA3302815	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375584/LP6005441-DNA_G11.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375584/LP6005441-DNA_G11.annotated.nh2.vcf.gz.tbi
ERZ375585	PRJEB9586	SAMEA3302797	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375585/LP6005443-DNA_E10.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375585/LP6005443-DNA_E10.annotated.nh2.vcf.gz.tbi
ERZ375589	PRJEB9586	SAMEA3302884	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375589/LP6005442-DNA_D09.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375589/LP6005442-DNA_D09.annotated.nh2.vcf.gz.tbi
ERZ375590	PRJEB9586	SAMEA3302835	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375590/LP6005442-DNA_B02.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375590/LP6005442-DNA_B02.annotated.nh2.vcf.gz.tbi
ERZ375592	PRJEB9586	SAMEA3302728	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375592/LP6005441-DNA_B01.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375592/LP6005441-DNA_B01.annotated.nh2.vcf.gz.tbi
ERZ375595	PRJEB9586	SAMEA3302895	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375595/LP6005519-DNA_B06.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375595/LP6005519-DNA_B06.annotated.nh2.vcf.gz.tbi
ERZ375597	PRJEB9586	SAMEA3302889	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375597/LP6005443-DNA_D05.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375597/LP6005443-DNA_D05.annotated.nh2.vcf.gz.tbi
ERZ375605	PRJEB9586	SAMEA3302727	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375605/LP6005443-DNA_E02.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375605/LP6005443-DNA_E02.annotated.nh2.vcf.gz.tbi
ERZ375607	PRJEB9586	SAMEA3302880	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375607/LP6005441-DNA_G05.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375607/LP6005441-DNA_G05.annotated.nh2.vcf.gz.tbi
ERZ375609	PRJEB9586	SAMEA3302795	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375609/LP6005441-DNA_F03.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375609/LP6005441-DNA_F03.annotated.nh2.vcf.gz.tbi
ERZ375612	PRJEB9586	SAMEA3302806	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375612/LP6005443-DNA_D04.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375612/LP6005443-DNA_D04.annotated.nh2.vcf.gz.tbi
ERZ375615	PRJEB9586	SAMEA3302773	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375615/LP6005443-DNA_A03.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375615/LP6005443-DNA_A03.annotated.nh2.vcf.gz.tbi
ERZ375616	PRJEB9586	SAMEA3302741	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375616/LP6005442-DNA_G09.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375616/LP6005442-DNA_G09.annotated.nh2.vcf.gz.tbi
ERZ375618	PRJEB9586	SAMEA3302846	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375618/LP6005441-DNA_C08.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375618/LP6005441-DNA_C08.annotated.nh2.vcf.gz.tbi
ERZ375619	PRJEB9586	SAMEA3302791	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375619/LP6005441-DNA_H03.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375619/LP6005441-DNA_H03.annotated.nh2.vcf.gz.tbi
ERZ375626	PRJEB9586	SAMEA3302742	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375626/LP6005519-DNA_D05.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375626/LP6005519-DNA_D05.annotated.nh2.vcf.gz.tbi
ERZ375629	PRJEB9586	SAMEA3302647	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375629/LP6005442-DNA_G11.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375629/LP6005442-DNA_G11.annotated.nh2.vcf.gz.tbi
ERZ375632	PRJEB9586	SAMEA3302807	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375632/LP6005592-DNA_G01.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375632/LP6005592-DNA_G01.annotated.nh2.vcf.gz.tbi
ERZ375640	PRJEB9586	SAMEA3302814	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375640/LP6005443-DNA_F06.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375640/LP6005443-DNA_F06.annotated.nh2.vcf.gz.tbi
ERZ375642	PRJEB9586	SAMEA3302729	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375642/LP6005442-DNA_E04.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375642/LP6005442-DNA_E04.annotated.nh2.vcf.gz.tbi
ERZ375644	PRJEB9586	SAMEA3302864	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375644/LP6005443-DNA_B01.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375644/LP6005443-DNA_B01.annotated.nh2.vcf.gz.tbi
ERZ375647	PRJEB9586	SAMEA3302782	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375647/LP6005441-DNA_D03.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375647/LP6005441-DNA_D03.annotated.nh2.vcf.gz.tbi
ERZ375649	PRJEB9586	SAMEA3302909	SEQUENCE_VARIATION	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375649/LP6005443-DNA_H01.annotated.nh2.vcf.gz;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ375/ERZ375649/LP6005443-DNA_H01.annotated.nh2.vcf.gz.tbi
ERZ324322	PRJEB9586	SAMEA3302888	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324322/LP6005443-DNA_E09.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324322/LP6005443-DNA_E09.srt.aln.bam.bai
ERZ324324	PRJEB9586	SAMEA3302796	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324324/LP6005443-DNA_E11.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324324/LP6005443-DNA_E11.srt.aln.bam.bai
ERZ324328	PRJEB9586	SAMEA3302762	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324328/LP6005443-DNA_F04.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324328/LP6005443-DNA_F04.srt.aln.bam.bai
ERZ324331	PRJEB9586	SAMEA3302721	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324331/LP6005443-DNA_F08.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324331/LP6005443-DNA_F08.srt.aln.bam.bai
ERZ324333	PRJEB9586	SAMEA3302723	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324333/LP6005443-DNA_F11.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324333/LP6005443-DNA_F11.srt.aln.bam.bai
ERZ324334	PRJEB9586	SAMEA3302787	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324334/LP6005443-DNA_G01.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324334/LP6005443-DNA_G01.srt.aln.bam.bai
ERZ324338	PRJEB9586	SAMEA3302623	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324338/LP6005443-DNA_G05.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324338/LP6005443-DNA_G05.srt.aln.bam.bai
ERZ324343	PRJEB9586	SAMEA3302642	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324343/LP6005443-DNA_H02.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324343/LP6005443-DNA_H02.srt.aln.bam.bai
ERZ324345	PRJEB9586	SAMEA3302844	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324345/LP6005443-DNA_H05.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324345/LP6005443-DNA_H05.srt.aln.bam.bai
ERZ324346	PRJEB9586	SAMEA3302871	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324346/LP6005443-DNA_H07.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324346/LP6005443-DNA_H07.srt.aln.bam.bai
ERZ324348	PRJEB9586	SAMEA3302811	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324348/LP6005443-DNA_H11.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324348/LP6005443-DNA_H11.srt.aln.bam.bai
ERZ324349	PRJEB9586	SAMEA3302633	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324349/LP6005519-DNA_A04.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324349/LP6005519-DNA_A04.srt.aln.bam.bai
ERZ324351	PRJEB9586	SAMEA3302692	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324351/LP6005519-DNA_A06.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324351/LP6005519-DNA_A06.srt.aln.bam.bai
ERZ324353	PRJEB9586	SAMEA3302767	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324353/LP6005519-DNA_B05.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324353/LP6005519-DNA_B05.srt.aln.bam.bai
ERZ324355	PRJEB9586	SAMEA3302901	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324355/LP6005519-DNA_C03.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324355/LP6005519-DNA_C03.srt.aln.bam.bai
ERZ324358	PRJEB9586	SAMEA3302724	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324358/LP6005519-DNA_C06.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324358/LP6005519-DNA_C06.srt.aln.bam.bai
ERZ324360	PRJEB9586	SAMEA3302691	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324360/LP6005519-DNA_D03.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324360/LP6005519-DNA_D03.srt.aln.bam.bai
ERZ324364	PRJEB9586	SAMEA3302821	REFERENCE_ALIGNMENT			ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324364/LP6005519-DNA_E04.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324364/LP6005519-DNA_E04.srt.aln.bam.bai
ERZ324366	PRJEB9586	SAMEA3302759	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324366/LP6005519-DNA_E06.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324366/LP6005519-DNA_E06.srt.aln.bam.bai
ERZ324369	PRJEB9586	SAMEA3302688	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324369/LP6005519-DNA_F06.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324369/LP6005519-DNA_F06.srt.aln.bam.bai
ERZ324372	PRJEB9586	SAMEA3302834	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324372/LP6005519-DNA_G04.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324372/LP6005519-DNA_G04.srt.aln.bam.bai
ERZ324374	PRJEB9586	SAMEA3302803	REFERENCE_ALIGNMENT			ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324374/LP6005519-DNA_H04.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324374/LP6005519-DNA_H04.srt.aln.bam.bai
ERZ324379	PRJEB9586	SAMEA3302652	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324379/LP6005592-DNA_B03.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324379/LP6005592-DNA_B03.srt.aln.bam.bai
ERZ324382	PRJEB9586	SAMEA3302852	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324382/LP6005592-DNA_C02.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324382/LP6005592-DNA_C02.srt.aln.bam.bai
ERZ324384	PRJEB9586	SAMEA3302800	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324384/LP6005592-DNA_C05.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324384/LP6005592-DNA_C05.srt.aln.bam.bai
ERZ324386	PRJEB9586	SAMEA3302827	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324386/LP6005592-DNA_D03.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324386/LP6005592-DNA_D03.srt.aln.bam.bai
ERZ324391	PRJEB9586	SAMEA3302715	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324391/LP6005592-DNA_F03.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324391/LP6005592-DNA_F03.srt.aln.bam.bai
ERZ324399	PRJEB9586	SAMEA3302809	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324399/LP6005677-DNA_A03.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324399/LP6005677-DNA_A03.srt.aln.bam.bai
ERZ324401	PRJEB9586	SAMEA3302717	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324401/LP6005677-DNA_B02.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324401/LP6005677-DNA_B02.srt.aln.bam.bai
ERZ324402	PRJEB9586	SAMEA3302750	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324402/LP6005677-DNA_C03.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324402/LP6005677-DNA_C03.srt.aln.bam.bai
ERZ324403	PRJEB9586	SAMEA3302757	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324403/LP6005677-DNA_D01.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324403/LP6005677-DNA_D01.srt.aln.bam.bai
ERZ324404	PRJEB9586	SAMEA3302708	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324404/LP6005677-DNA_D03.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324404/LP6005677-DNA_D03.srt.aln.bam.bai
ERZ324534	PRJEB9586	SAMEA3302712	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324534/SS6004468.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324534/SS6004468.srt.aln.bam.bai
ERZ324535	PRJEB9586	SAMEA3302877	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324535/SS6004469.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324535/SS6004469.srt.aln.bam.bai
ERZ324537	PRJEB9586	SAMEA3302902	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324537/SS6004476.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324537/SS6004476.srt.aln.bam.bai
ERZ324539	PRJEB9586	SAMEA3302833	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324539/SS6004471.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324539/SS6004471.srt.aln.bam.bai
ERZ324544	PRJEB9586	SAMEA3302868	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324544/LP6005677-DNA_G01.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324544/LP6005677-DNA_G01.srt.aln.bam.bai
ERZ324546	PRJEB9586	SAMEA3302848	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324546/LP6005677-DNA_E01.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324546/LP6005677-DNA_E01.srt.aln.bam.bai
ERZ324870	PRJEB9586	SAMEA3302616	REFERENCE_ALIGNMENT	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324870/LP6005441-DNA_D07.srt.aln.bam;ftp.sra.ebi.ac.uk/vol1/analysis/ERZ324/ERZ324870/LP6005441-DNA_D07.srt.aln.bam.bai
